service_id,date,exception_type
27_1476982,20260414,1
27_1476982,20260416,1
27_1476982,20260417,1
27_1476982,20260420,1
27_1476982,20260421,1
27_1476982,20260422,1
27_1476982,20260423,1
27_1476982,20260504,1
27_1476982,20260505,1
27_1476982,20260511,1
27_1476982,20260512,1
27_1476983,20260409,1
27_1476983,20260413,1
27_1476983,20260414,1
27_1476983,20260416,1
27_1476983,20260504,1
27_1476983,20260505,1
27_1476983,20260507,1
27_1476983,20260511,1
27_1476983,20260512,1
27_1476984,20260409,1
27_1476984,20260413,1
27_1476984,20260414,1
27_1476984,20260416,1
27_1476984,20260420,1
27_1476984,20260421,1
27_1476984,20260422,1
27_1476984,20260423,1
27_1476984,20260424,1
27_1476984,20260506,1
27_1476985,20260413,1
27_1476985,20260414,1
27_1476985,20260425,1
27_1476985,20260502,1
27_1476986,20260408,1
27_1476986,20260410,1
27_1476986,20260413,1
27_1476986,20260414,1
27_1476986,20260415,1
27_1476986,20260417,1
27_1476986,20260420,1
27_1476986,20260421,1
27_1476986,20260422,1
27_1476986,20260423,1
27_1476987,20260409,1
27_1476987,20260413,1
27_1476987,20260414,1
27_1476987,20260416,1
27_1476988,20260410,1
27_1476988,20260413,1
27_1476988,20260414,1
27_1476988,20260417,1
27_1476988,20260420,1
27_1476988,20260421,1
27_1476988,20260422,1
27_1476988,20260423,1
27_1476988,20260504,1
27_1476988,20260505,1
27_1476988,20260506,1
27_1476988,20260511,1
27_1476988,20260512,1
27_1476989,20260413,1
27_1476989,20260414,1
27_1476989,20260425,1
27_1476989,20260502,1
27_1476989,20260507,1
27_1476990,20260409,1
27_1476990,20260413,1
27_1476990,20260414,1
27_1476990,20260416,1
27_1476990,20260504,1
27_1476990,20260505,1
27_1476990,20260506,1
27_1476990,20260511,1
27_1476990,20260512,1
27_1476991,20260409,1
27_1476991,20260413,1
27_1476991,20260414,1
27_1476991,20260416,1
27_1476991,20260425,1
27_1476991,20260502,1
27_1476991,20260504,1
27_1476991,20260505,1
27_1476991,20260506,1
27_1476991,20260507,1
27_1476991,20260511,1
27_1476991,20260512,1
27_1476992,20260413,1
27_1476992,20260414,1
27_1476992,20260504,1
27_1476992,20260505,1
27_1476992,20260506,1
27_1476992,20260507,1
27_1476992,20260508,1
27_1476992,20260511,1
27_1476992,20260512,1
27_1476993,20260409,1
27_1476993,20260413,1
27_1476993,20260414,1
27_1476993,20260416,1
27_1476993,20260420,1
27_1476993,20260421,1
27_1476993,20260422,1
27_1476993,20260423,1
27_1476993,20260506,1
27_1476994,20260409,1
27_1476994,20260410,1
27_1476994,20260413,1
27_1476994,20260414,1
27_1476994,20260416,1
27_1476994,20260417,1
27_1476994,20260420,1
27_1476994,20260421,1
27_1476994,20260422,1
27_1476994,20260423,1
27_1476994,20260424,1
27_1476995,20260408,1
27_1476995,20260409,1
27_1476995,20260410,1
27_1476995,20260413,1
27_1476995,20260414,1
27_1476995,20260415,1
27_1476995,20260416,1
27_1476995,20260417,1
27_1476995,20260420,1
27_1476995,20260421,1
27_1476995,20260422,1
27_1476995,20260423,1
27_1476995,20260424,1
27_1476995,20260506,1
27_1476995,20260508,1
27_1476996,20260409,1
27_1476996,20260410,1
27_1476996,20260413,1
27_1476996,20260414,1
27_1476996,20260416,1
27_1476996,20260417,1
27_1476996,20260420,1
27_1476996,20260421,1
27_1476996,20260422,1
27_1476996,20260423,1
27_1476997,20260409,1
27_1476997,20260410,1
27_1476997,20260413,1
27_1476997,20260414,1
27_1476997,20260416,1
27_1476997,20260417,1
27_1476997,20260424,1
27_1476997,20260425,1
27_1476997,20260502,1
27_1476997,20260504,1
27_1476997,20260505,1
27_1476997,20260507,1
27_1476997,20260511,1
27_1476997,20260512,1
27_1476998,20260410,1
27_1476998,20260413,1
27_1476998,20260414,1
27_1476998,20260417,1
27_1476998,20260424,1
27_1476998,20260506,1
27_1476998,20260507,1
27_1476999,20260413,1
27_1476999,20260414,1
27_1476999,20260420,1
27_1476999,20260421,1
27_1476999,20260422,1
27_1476999,20260423,1
27_1476999,20260507,1
27_1477000,20260408,1
27_1477000,20260413,1
27_1477000,20260414,1
27_1477000,20260415,1
27_1477000,20260507,1
27_1477000,20260508,1
27_1477001,20260408,1
27_1477001,20260413,1
27_1477001,20260414,1
27_1477001,20260415,1
27_1477001,20260425,1
27_1477001,20260502,1
27_1477001,20260507,1
27_1477001,20260508,1
27_1477002,20260409,1
27_1477002,20260413,1
27_1477002,20260414,1
27_1477002,20260416,1
27_1477003,20260413,1
27_1477003,20260414,1
27_1477003,20260420,1
27_1477003,20260421,1
27_1477003,20260422,1
27_1477003,20260423,1
27_1477004,20260409,1
27_1477004,20260410,1
27_1477004,20260413,1
27_1477004,20260414,1
27_1477004,20260416,1
27_1477004,20260417,1
27_1477004,20260424,1
27_1477004,20260425,1
27_1477004,20260502,1
27_1477005,20260409,1
27_1477005,20260410,1
27_1477005,20260413,1
27_1477005,20260414,1
27_1477005,20260416,1
27_1477005,20260417,1
27_1477005,20260420,1
27_1477005,20260421,1
27_1477005,20260422,1
27_1477005,20260423,1
27_1477005,20260424,1
27_1477006,20260413,1
27_1477006,20260414,1
27_1477006,20260506,1
27_1477006,20260507,1
27_1477007,20260408,1
27_1477007,20260413,1
27_1477007,20260414,1
27_1477007,20260415,1
27_1477007,20260420,1
27_1477007,20260421,1
27_1477007,20260422,1
27_1477007,20260423,1
27_1477007,20260507,1
27_1477007,20260508,1
27_1477008,20260413,1
27_1477008,20260414,1
27_1477008,20260420,1
27_1477008,20260421,1
27_1477008,20260422,1
27_1477008,20260423,1
27_1477008,20260425,1
27_1477008,20260502,1
27_1477008,20260506,1
27_1477008,20260507,1
27_1477009,20260408,1
27_1477009,20260412,1
27_1477009,20260413,1
27_1477009,20260414,1
27_1477009,20260415,1
27_1477010,20260413,1
27_1477010,20260414,1
27_1477010,20260506,1
27_1477010,20260508,1
27_1477011,20260408,1
27_1477011,20260409,1
27_1477011,20260410,1
27_1477011,20260412,1
27_1477011,20260413,1
27_1477011,20260414,1
27_1477011,20260415,1
27_1477011,20260416,1
27_1477011,20260417,1
27_1477011,20260424,1
27_1477011,20260425,1
27_1477011,20260502,1
27_1477011,20260506,1
27_1477012,20260409,1
27_1477012,20260410,1
27_1477012,20260413,1
27_1477012,20260414,1
27_1477012,20260416,1
27_1477012,20260417,1
27_1477012,20260424,1
27_1477012,20260506,1
27_1477013,20260413,1
27_1477013,20260414,1
27_1477013,20260420,1
27_1477013,20260421,1
27_1477013,20260422,1
27_1477013,20260423,1
27_1477013,20260425,1
27_1477013,20260502,1
27_1477013,20260506,1
27_1477013,20260508,1
27_1477014,20260413,1
27_1477014,20260414,1
27_1477014,20260507,1
27_1477015,20260413,1
27_1477015,20260414,1
27_1477015,20260506,1
27_1477015,20260507,1
27_1477016,20260412,1
27_1477016,20260413,1
27_1477016,20260414,1
27_1477016,20260508,1
27_1477017,20260409,1
27_1477017,20260410,1
27_1477017,20260413,1
27_1477017,20260414,1
27_1477017,20260416,1
27_1477017,20260417,1
27_1477017,20260420,1
27_1477017,20260421,1
27_1477017,20260422,1
27_1477017,20260423,1
27_1477017,20260424,1
27_1477017,20260506,1
27_1477017,20260507,1
27_1477018,20260409,1
27_1477018,20260410,1
27_1477018,20260412,1
27_1477018,20260413,1
27_1477018,20260414,1
27_1477018,20260416,1
27_1477018,20260417,1
27_1477018,20260425,1
27_1477018,20260502,1
27_1477018,20260506,1
27_1477019,20260408,1
27_1477019,20260409,1
27_1477019,20260410,1
27_1477019,20260413,1
27_1477019,20260414,1
27_1477019,20260415,1
27_1477019,20260416,1
27_1477019,20260417,1
27_1477019,20260424,1
27_1477020,20260413,1
27_1477020,20260414,1
27_1477020,20260420,1
27_1477020,20260421,1
27_1477020,20260422,1
27_1477020,20260423,1
27_1477020,20260506,1
27_1477020,20260508,1
27_1477021,20260413,1
27_1477021,20260414,1
27_1477021,20260424,1
27_1477021,20260425,1
27_1477021,20260502,1
27_1477021,20260506,1
27_1477022,20260413,1
27_1477022,20260414,1
27_1477022,20260425,1
27_1477022,20260502,1
27_1477022,20260506,1
27_1477022,20260507,1
27_1477023,20260412,1
27_1477023,20260413,1
27_1477023,20260414,1
27_1477023,20260425,1
27_1477023,20260502,1
27_1477023,20260507,1
27_1477023,20260508,1
27_1477024,20260409,1
27_1477024,20260410,1
27_1477024,20260413,1
27_1477024,20260414,1
27_1477024,20260416,1
27_1477024,20260417,1
27_1477024,20260420,1
27_1477024,20260421,1
27_1477024,20260422,1
27_1477024,20260423,1
27_1477024,20260425,1
27_1477024,20260502,1
27_1477024,20260506,1
27_1477024,20260507,1
27_1477025,20260409,1
27_1477025,20260413,1
27_1477025,20260414,1
27_1477025,20260416,1
27_1477025,20260425,1
27_1477025,20260502,1
27_1477025,20260507,1
27_1477026,20260408,1
27_1477026,20260409,1
27_1477026,20260410,1
27_1477026,20260413,1
27_1477026,20260414,1
27_1477026,20260415,1
27_1477026,20260416,1
27_1477026,20260417,1
27_1477026,20260424,1
27_1477027,20260412,1
27_1477027,20260413,1
27_1477027,20260414,1
27_1477027,20260420,1
27_1477027,20260421,1
27_1477027,20260422,1
27_1477027,20260423,1
27_1477027,20260424,1
27_1477027,20260508,1
27_1477028,20260408,1
27_1477028,20260410,1
27_1477028,20260413,1
27_1477028,20260414,1
27_1477028,20260415,1
27_1477028,20260417,1
27_1477028,20260424,1
27_1477029,20260412,1
27_1477029,20260413,1
27_1477029,20260414,1
27_1477029,20260425,1
27_1477029,20260502,1
27_1477029,20260507,1
27_1477029,20260508,1
27_1477030,20260413,1
27_1477030,20260414,1
27_1477030,20260425,1
27_1477030,20260502,1
27_1477030,20260507,1
27_1477031,20260408,1
27_1477031,20260409,1
27_1477031,20260410,1
27_1477031,20260413,1
27_1477031,20260414,1
27_1477031,20260415,1
27_1477031,20260416,1
27_1477031,20260417,1
27_1477032,20260410,1
27_1477032,20260413,1
27_1477032,20260414,1
27_1477032,20260417,1
27_1477032,20260420,1
27_1477032,20260421,1
27_1477032,20260422,1
27_1477032,20260423,1
27_1477032,20260424,1
27_1477032,20260425,1
27_1477032,20260502,1
27_1477032,20260507,1
27_1477033,20260409,1
27_1477033,20260410,1
27_1477033,20260413,1
27_1477033,20260414,1
27_1477033,20260416,1
27_1477033,20260417,1
27_1477033,20260424,1
27_1477033,20260508,1
27_1477034,20260410,1
27_1477034,20260413,1
27_1477034,20260414,1
27_1477034,20260417,1
27_1477034,20260425,1
27_1477034,20260502,1
27_1477034,20260504,1
27_1477034,20260505,1
27_1477034,20260507,1
27_1477034,20260511,1
27_1477034,20260512,1
27_1477035,20260408,1
27_1477035,20260410,1
27_1477035,20260413,1
27_1477035,20260414,1
27_1477035,20260415,1
27_1477035,20260417,1
27_1477035,20260420,1
27_1477035,20260421,1
27_1477035,20260422,1
27_1477035,20260423,1
27_1477035,20260504,1
27_1477035,20260505,1
27_1477035,20260507,1
27_1477035,20260511,1
27_1477035,20260512,1
27_1477036,20260408,1
27_1477036,20260410,1
27_1477036,20260412,1
27_1477036,20260413,1
27_1477036,20260414,1
27_1477036,20260415,1
27_1477036,20260417,1
27_1477036,20260420,1
27_1477036,20260421,1
27_1477036,20260422,1
27_1477036,20260423,1
27_1477036,20260504,1
27_1477036,20260505,1
27_1477036,20260507,1
27_1477036,20260511,1
27_1477036,20260512,1
27_1477037,20260408,1
27_1477037,20260412,1
27_1477037,20260413,1
27_1477037,20260414,1
27_1477037,20260415,1
27_1477037,20260425,1
27_1477037,20260502,1
27_1477037,20260507,1
27_1477038,20260408,1
27_1477038,20260409,1
27_1477038,20260413,1
27_1477038,20260414,1
27_1477038,20260415,1
27_1477038,20260416,1
27_1477038,20260420,1
27_1477038,20260421,1
27_1477038,20260422,1
27_1477038,20260423,1
27_1477038,20260504,1
27_1477038,20260505,1
27_1477038,20260511,1
27_1477038,20260512,1
27_1477039,20260410,1
27_1477039,20260413,1
27_1477039,20260414,1
27_1477039,20260417,1
27_1477039,20260420,1
27_1477039,20260421,1
27_1477039,20260422,1
27_1477039,20260423,1
27_1477039,20260504,1
27_1477039,20260505,1
27_1477039,20260507,1
27_1477039,20260511,1
27_1477039,20260512,1
27_1477040,20260413,1
27_1477040,20260414,1
27_1477040,20260420,1
27_1477040,20260421,1
27_1477040,20260422,1
27_1477040,20260423,1
27_1477040,20260424,1
27_1477040,20260506,1
27_1477040,20260508,1
27_1477041,20260410,1
27_1477041,20260413,1
27_1477041,20260414,1
27_1477041,20260417,1
27_1477041,20260425,1
27_1477041,20260502,1
27_1477041,20260504,1
27_1477041,20260505,1
27_1477041,20260507,1
27_1477041,20260511,1
27_1477041,20260512,1
27_1477042,20260408,1
27_1477042,20260409,1
27_1477042,20260413,1
27_1477042,20260414,1
27_1477042,20260415,1
27_1477042,20260416,1
27_1477042,20260504,1
27_1477042,20260505,1
27_1477042,20260507,1
27_1477042,20260511,1
27_1477042,20260512,1
27_1477043,20260408,1
27_1477043,20260410,1
27_1477043,20260413,1
27_1477043,20260414,1
27_1477043,20260415,1
27_1477043,20260417,1
27_1477043,20260420,1
27_1477043,20260421,1
27_1477043,20260422,1
27_1477043,20260423,1
27_1477043,20260424,1
27_1477043,20260504,1
27_1477043,20260505,1
27_1477043,20260508,1
27_1477043,20260511,1
27_1477043,20260512,1
27_1477044,20260408,1
27_1477044,20260410,1
27_1477044,20260413,1
27_1477044,20260414,1
27_1477044,20260415,1
27_1477044,20260417,1
27_1477044,20260425,1
27_1477044,20260502,1
27_1477044,20260506,1
27_1477045,20260410,1
27_1477045,20260413,1
27_1477045,20260414,1
27_1477045,20260417,1
27_1477045,20260420,1
27_1477045,20260421,1
27_1477045,20260422,1
27_1477045,20260423,1
27_1477045,20260504,1
27_1477045,20260505,1
27_1477045,20260511,1
27_1477045,20260512,1
27_1477046,20260410,1
27_1477046,20260413,1
27_1477046,20260414,1
27_1477046,20260417,1
27_1477046,20260420,1
27_1477046,20260421,1
27_1477046,20260422,1
27_1477046,20260423,1
27_1477046,20260424,1
27_1477047,20260409,1
27_1477047,20260410,1
27_1477047,20260413,1
27_1477047,20260414,1
27_1477047,20260416,1
27_1477047,20260417,1
27_1477047,20260424,1
27_1477047,20260504,1
27_1477047,20260505,1
27_1477047,20260506,1
27_1477047,20260507,1
27_1477047,20260508,1
27_1477047,20260511,1
27_1477047,20260512,1
27_1477048,20260408,1
27_1477048,20260413,1
27_1477048,20260414,1
27_1477048,20260415,1
27_1477048,20260420,1
27_1477048,20260421,1
27_1477048,20260422,1
27_1477048,20260423,1
27_1477048,20260425,1
27_1477048,20260502,1
27_1477049,20260408,1
27_1477049,20260410,1
27_1477049,20260413,1
27_1477049,20260414,1
27_1477049,20260415,1
27_1477049,20260417,1
27_1477049,20260424,1
27_1477049,20260504,1
27_1477049,20260505,1
27_1477049,20260511,1
27_1477049,20260512,1
27_1477050,20260408,1
27_1477050,20260410,1
27_1477050,20260413,1
27_1477050,20260414,1
27_1477050,20260415,1
27_1477050,20260417,1
27_1477050,20260420,1
27_1477050,20260421,1
27_1477050,20260422,1
27_1477050,20260423,1
27_1477050,20260425,1
27_1477050,20260502,1
27_1477050,20260508,1
27_1477051,20260408,1
27_1477051,20260410,1
27_1477051,20260413,1
27_1477051,20260414,1
27_1477051,20260415,1
27_1477051,20260417,1
27_1477051,20260420,1
27_1477051,20260421,1
27_1477051,20260422,1
27_1477051,20260423,1
27_1477051,20260424,1
27_1477052,20260410,1
27_1477052,20260413,1
27_1477052,20260414,1
27_1477052,20260417,1
27_1477052,20260420,1
27_1477052,20260421,1
27_1477052,20260422,1
27_1477052,20260423,1
27_1477053,20260409,1
27_1477053,20260413,1
27_1477053,20260414,1
27_1477053,20260416,1
27_1477053,20260424,1
27_1477053,20260504,1
27_1477053,20260505,1
27_1477053,20260511,1
27_1477053,20260512,1
27_1477054,20260408,1
27_1477054,20260412,1
27_1477054,20260413,1
27_1477054,20260414,1
27_1477054,20260415,1
27_1477054,20260424,1
27_1477054,20260506,1
27_1477055,20260409,1
27_1477055,20260410,1
27_1477055,20260413,1
27_1477055,20260414,1
27_1477055,20260416,1
27_1477055,20260417,1
27_1477055,20260424,1
27_1477055,20260425,1
27_1477055,20260502,1
27_1477056,20260408,1
27_1477056,20260410,1
27_1477056,20260413,1
27_1477056,20260414,1
27_1477056,20260415,1
27_1477056,20260417,1
27_1477056,20260420,1
27_1477056,20260421,1
27_1477056,20260422,1
27_1477056,20260423,1
27_1477056,20260506,1
27_1477056,20260508,1
27_1477057,20260408,1
27_1477057,20260410,1
27_1477057,20260413,1
27_1477057,20260414,1
27_1477057,20260415,1
27_1477057,20260417,1
27_1477057,20260420,1
27_1477057,20260421,1
27_1477057,20260422,1
27_1477057,20260423,1
27_1477057,20260424,1
27_1477057,20260506,1
27_1477058,20260408,1
27_1477058,20260410,1
27_1477058,20260412,1
27_1477058,20260413,1
27_1477058,20260414,1
27_1477058,20260415,1
27_1477058,20260417,1
27_1477058,20260420,1
27_1477058,20260421,1
27_1477058,20260422,1
27_1477058,20260423,1
27_1477058,20260508,1
27_1477059,20260408,1
27_1477059,20260410,1
27_1477059,20260412,1
27_1477059,20260413,1
27_1477059,20260414,1
27_1477059,20260415,1
27_1477059,20260417,1
27_1477059,20260424,1
27_1477059,20260504,1
27_1477059,20260505,1
27_1477059,20260506,1
27_1477059,20260511,1
27_1477059,20260512,1
27_1477060,20260408,1
27_1477060,20260410,1
27_1477060,20260413,1
27_1477060,20260414,1
27_1477060,20260415,1
27_1477060,20260417,1
27_1477060,20260425,1
27_1477060,20260502,1
27_1477060,20260504,1
27_1477060,20260505,1
27_1477060,20260506,1
27_1477060,20260507,1
27_1477060,20260508,1
27_1477060,20260511,1
27_1477060,20260512,1
27_1477061,20260408,1
27_1477061,20260410,1
27_1477061,20260413,1
27_1477061,20260414,1
27_1477061,20260415,1
27_1477061,20260417,1
27_1477061,20260420,1
27_1477061,20260421,1
27_1477061,20260422,1
27_1477061,20260423,1
27_1477061,20260424,1
27_1477061,20260425,1
27_1477061,20260502,1
27_1477061,20260507,1
27_1477062,20260413,1
27_1477062,20260414,1
27_1477062,20260508,1
27_1477063,20260409,1
27_1477063,20260410,1
27_1477063,20260413,1
27_1477063,20260414,1
27_1477063,20260416,1
27_1477063,20260417,1
27_1477063,20260420,1
27_1477063,20260421,1
27_1477063,20260422,1
27_1477063,20260423,1
27_1477063,20260424,1
27_1477063,20260506,1
27_1477063,20260507,1
27_1477063,20260508,1
27_1477064,20260413,1
27_1477064,20260414,1
27_1477064,20260420,1
27_1477064,20260421,1
27_1477064,20260422,1
27_1477064,20260423,1
27_1477064,20260504,1
27_1477064,20260505,1
27_1477064,20260508,1
27_1477064,20260511,1
27_1477064,20260512,1
27_1477065,20260409,1
27_1477065,20260410,1
27_1477065,20260412,1
27_1477065,20260413,1
27_1477065,20260414,1
27_1477065,20260416,1
27_1477065,20260417,1
27_1477065,20260420,1
27_1477065,20260421,1
27_1477065,20260422,1
27_1477065,20260423,1
27_1477065,20260508,1
27_1477066,20260408,1
27_1477066,20260413,1
27_1477066,20260414,1
27_1477066,20260415,1
27_1477066,20260508,1
27_1477067,20260408,1
27_1477067,20260412,1
27_1477067,20260413,1
27_1477067,20260414,1
27_1477067,20260415,1
27_1477067,20260508,1
27_1477068,20260408,1
27_1477068,20260410,1
27_1477068,20260413,1
27_1477068,20260414,1
27_1477068,20260415,1
27_1477068,20260417,1
27_1477068,20260504,1
27_1477068,20260505,1
27_1477068,20260506,1
27_1477068,20260507,1
27_1477068,20260508,1
27_1477068,20260511,1
27_1477068,20260512,1
27_1477069,20260408,1
27_1477069,20260413,1
27_1477069,20260414,1
27_1477069,20260415,1
27_1477069,20260420,1
27_1477069,20260421,1
27_1477069,20260422,1
27_1477069,20260423,1
27_1477069,20260506,1
27_1477069,20260507,1
27_1477069,20260508,1
27_1477070,20260408,1
27_1477070,20260413,1
27_1477070,20260414,1
27_1477070,20260415,1
27_1477070,20260420,1
27_1477070,20260421,1
27_1477070,20260422,1
27_1477070,20260423,1
27_1477071,20260408,1
27_1477071,20260413,1
27_1477071,20260414,1
27_1477071,20260415,1
27_1477071,20260504,1
27_1477071,20260505,1
27_1477071,20260511,1
27_1477071,20260512,1
27_1477072,20260408,1
27_1477072,20260409,1
27_1477072,20260412,1
27_1477072,20260413,1
27_1477072,20260414,1
27_1477072,20260415,1
27_1477072,20260416,1
27_1477072,20260504,1
27_1477072,20260505,1
27_1477072,20260511,1
27_1477072,20260512,1
27_1477073,20260408,1
27_1477073,20260413,1
27_1477073,20260414,1
27_1477073,20260415,1
27_1477073,20260504,1
27_1477073,20260505,1
27_1477073,20260506,1
27_1477073,20260508,1
27_1477073,20260511,1
27_1477073,20260512,1
27_1477074,20260408,1
27_1477074,20260409,1
27_1477074,20260413,1
27_1477074,20260414,1
27_1477074,20260415,1
27_1477074,20260416,1
27_1477074,20260504,1
27_1477074,20260505,1
27_1477074,20260506,1
27_1477074,20260511,1
27_1477074,20260512,1
27_1477075,20260408,1
27_1477075,20260410,1
27_1477075,20260413,1
27_1477075,20260414,1
27_1477075,20260415,1
27_1477075,20260417,1
27_1477075,20260424,1
27_1477075,20260504,1
27_1477075,20260505,1
27_1477075,20260506,1
27_1477075,20260511,1
27_1477075,20260512,1
27_1477076,20260408,1
27_1477076,20260413,1
27_1477076,20260414,1
27_1477076,20260415,1
27_1477076,20260420,1
27_1477076,20260421,1
27_1477076,20260422,1
27_1477076,20260423,1
27_1477076,20260504,1
27_1477076,20260505,1
27_1477076,20260506,1
27_1477076,20260511,1
27_1477076,20260512,1
27_1477077,20260408,1
27_1477077,20260409,1
27_1477077,20260413,1
27_1477077,20260414,1
27_1477077,20260415,1
27_1477077,20260416,1
27_1477077,20260504,1
27_1477077,20260505,1
27_1477077,20260506,1
27_1477077,20260507,1
27_1477077,20260511,1
27_1477077,20260512,1
27_1477078,20260408,1
27_1477078,20260409,1
27_1477078,20260413,1
27_1477078,20260414,1
27_1477078,20260415,1
27_1477078,20260416,1
27_1477078,20260504,1
27_1477078,20260505,1
27_1477078,20260506,1
27_1477078,20260507,1
27_1477078,20260511,1
27_1477078,20260512,1
27_1477079,20260408,1
27_1477079,20260413,1
27_1477079,20260414,1
27_1477079,20260415,1
27_1477080,20260408,1
27_1477080,20260413,1
27_1477080,20260414,1
27_1477080,20260415,1
27_1477081,20260408,1
27_1477081,20260413,1
27_1477081,20260414,1
27_1477081,20260415,1
27_1477082,20260408,1
27_1477082,20260413,1
27_1477082,20260414,1
27_1477082,20260415,1
27_1477083,20260408,1
27_1477083,20260413,1
27_1477083,20260414,1
27_1477083,20260415,1
27_1477084,20260408,1
27_1477084,20260413,1
27_1477084,20260414,1
27_1477084,20260415,1
27_1477085,20260408,1
27_1477085,20260413,1
27_1477085,20260414,1
27_1477085,20260415,1
27_1477085,20260506,1
27_1477085,20260507,1
27_1477086,20260408,1
27_1477086,20260410,1
27_1477086,20260413,1
27_1477086,20260414,1
27_1477086,20260415,1
27_1477086,20260417,1
27_1477087,20260408,1
27_1477087,20260413,1
27_1477087,20260414,1
27_1477087,20260415,1
27_1477088,20260413,1
27_1477088,20260414,1
27_1477089,20260413,1
27_1477089,20260414,1
27_1477089,20260506,1
27_1477090,20260408,1
27_1477090,20260409,1
27_1477090,20260410,1
27_1477090,20260413,1
27_1477090,20260414,1
27_1477090,20260415,1
27_1477090,20260416,1
27_1477090,20260417,1
27_1477091,20260410,1
27_1477091,20260413,1
27_1477091,20260414,1
27_1477091,20260417,1
27_1477091,20260506,1
27_1477092,20260409,1
27_1477092,20260410,1
27_1477092,20260413,1
27_1477092,20260414,1
27_1477092,20260416,1
27_1477092,20260417,1
27_1477093,20260410,1
27_1477093,20260413,1
27_1477093,20260414,1
27_1477093,20260417,1
27_1477093,20260506,1
27_1477094,20260408,1
27_1477094,20260409,1
27_1477094,20260410,1
27_1477094,20260413,1
27_1477094,20260414,1
27_1477094,20260415,1
27_1477094,20260416,1
27_1477094,20260417,1
27_1477094,20260420,1
27_1477094,20260421,1
27_1477094,20260422,1
27_1477094,20260423,1
27_1477094,20260424,1
27_1477094,20260504,1
27_1477094,20260505,1
27_1477094,20260507,1
27_1477094,20260511,1
27_1477094,20260512,1
27_1477095,20260408,1
27_1477095,20260409,1
27_1477095,20260410,1
27_1477095,20260413,1
27_1477095,20260414,1
27_1477095,20260415,1
27_1477095,20260416,1
27_1477095,20260417,1
27_1477095,20260507,1
27_1477096,20260409,1
27_1477096,20260410,1
27_1477096,20260413,1
27_1477096,20260414,1
27_1477096,20260416,1
27_1477096,20260417,1
27_1477096,20260420,1
27_1477096,20260421,1
27_1477096,20260422,1
27_1477096,20260423,1
27_1477096,20260506,1
27_1477097,20260409,1
27_1477097,20260410,1
27_1477097,20260413,1
27_1477097,20260414,1
27_1477097,20260416,1
27_1477097,20260417,1
27_1477097,20260424,1
27_1477097,20260506,1
27_1477098,20260409,1
27_1477098,20260410,1
27_1477098,20260413,1
27_1477098,20260414,1
27_1477098,20260416,1
27_1477098,20260417,1
27_1477098,20260420,1
27_1477098,20260421,1
27_1477098,20260422,1
27_1477098,20260423,1
27_1477098,20260504,1
27_1477098,20260505,1
27_1477098,20260507,1
27_1477098,20260511,1
27_1477098,20260512,1
27_1477099,20260409,1
27_1477099,20260413,1
27_1477099,20260414,1
27_1477099,20260416,1
27_1477099,20260424,1
27_1477099,20260507,1
27_1477100,20260409,1
27_1477100,20260413,1
27_1477100,20260414,1
27_1477100,20260416,1
27_1477100,20260507,1
27_1477101,20260409,1
27_1477101,20260413,1
27_1477101,20260414,1
27_1477101,20260416,1
27_1477101,20260420,1
27_1477101,20260421,1
27_1477101,20260422,1
27_1477101,20260423,1
27_1477101,20260424,1
27_1477101,20260506,1
27_1477102,20260413,1
27_1477102,20260414,1
27_1477102,20260420,1
27_1477102,20260421,1
27_1477102,20260422,1
27_1477102,20260423,1
27_1477102,20260507,1
27_1477103,20260413,1
27_1477103,20260414,1
27_1477103,20260506,1
27_1477103,20260507,1
27_1477104,20260410,1
27_1477104,20260413,1
27_1477104,20260414,1
27_1477104,20260417,1
27_1477104,20260504,1
27_1477104,20260505,1
27_1477104,20260511,1
27_1477104,20260512,1
27_1477105,20260410,1
27_1477105,20260413,1
27_1477105,20260414,1
27_1477105,20260417,1
27_1477105,20260424,1
27_1477105,20260504,1
27_1477105,20260505,1
27_1477105,20260507,1
27_1477105,20260511,1
27_1477105,20260512,1
27_1477106,20260410,1
27_1477106,20260413,1
27_1477106,20260414,1
27_1477106,20260417,1
27_1477106,20260420,1
27_1477106,20260421,1
27_1477106,20260422,1
27_1477106,20260423,1
27_1477106,20260424,1
27_1477106,20260506,1
27_1477106,20260507,1
27_1477107,20260413,1
27_1477107,20260414,1
27_1477107,20260506,1
27_1477108,20260410,1
27_1477108,20260413,1
27_1477108,20260414,1
27_1477108,20260417,1
27_1477108,20260420,1
27_1477108,20260421,1
27_1477108,20260422,1
27_1477108,20260423,1
27_1477108,20260504,1
27_1477108,20260505,1
27_1477108,20260507,1
27_1477108,20260511,1
27_1477108,20260512,1
27_1477109,20260409,1
27_1477109,20260413,1
27_1477109,20260414,1
27_1477109,20260416,1
27_1477110,20260408,1
27_1477110,20260410,1
27_1477110,20260413,1
27_1477110,20260414,1
27_1477110,20260415,1
27_1477110,20260417,1
27_1477110,20260420,1
27_1477110,20260421,1
27_1477110,20260422,1
27_1477110,20260423,1
27_1477110,20260424,1
27_1477110,20260504,1
27_1477110,20260505,1
27_1477110,20260506,1
27_1477110,20260507,1
27_1477110,20260511,1
27_1477110,20260512,1
27_1477111,20260413,1
27_1477111,20260414,1
27_1477111,20260504,1
27_1477111,20260505,1
27_1477111,20260511,1
27_1477111,20260512,1
27_1477112,20260413,1
27_1477112,20260414,1
