1779257386789.0,1773645060,1054254,3.0,5e57abeb-9216-4eb3-866f-b930ea705718
1779257386789.0,1773645060,1412568,1.0,39aa8ac6-434f-493a-92a3-f273677207a5
1779257387441.0,1773645120,192116,1.0,615b02fd-8c0d-4bb0-aac2-c38dc5595c73
1779257387442.0,1773645120,769756,1.0,2ae1fa58-3bb3-4e96-ad01-170d191fa552
1779257387442.0,1773645120,824174,3.0,45339c12-bfc6-45d2-bd2a-37799cbcb4a0
1779257387443.0,1773645120,1005939,1.0,cc16b24c-c056-44b5-a6a0-a8d786aa6221
1779257387443.0,1773645120,1054254,3.0,5e57abeb-9216-4eb3-866f-b930ea705718
1779257387445.0,1773645120,1412568,1.0,39aa8ac6-434f-493a-92a3-f273677207a5
1779257388087.0,1773645180,769756,1.0,2ae1fa58-3bb3-4e96-ad01-170d191fa552
1779257388089.0,1773645180,824174,3.0,45339c12-bfc6-45d2-bd2a-37799cbcb4a0
1779257388091.0,1773645180,1005939,1.0,cc16b24c-c056-44b5-a6a0-a8d786aa6221
1779257388092.0,1773645180,1054254,3.0,5e57abeb-9216-4eb3-866f-b930ea705718
1779257388092.0,1773645180,1412568,1.0,39aa8ac6-434f-493a-92a3-f273677207a5
1779257388756.0,1773645240,769756,1.0,2ae1fa58-3bb3-4e96-ad01-170d191fa552
1779257388757.0,1773645240,824174,3.0,45339c12-bfc6-45d2-bd2a-37799cbcb4a0
1779257388757.0,1773645240,1005939,1.0,cc16b24c-c056-44b5-a6a0-a8d786aa6221
1779257388757.0,1773645240,1054254,3.0,5e57abeb-9216-4eb3-866f-b930ea705718
1779257388758.0,1773645240,1412568,1.0,39aa8ac6-434f-493a-92a3-f273677207a5
1779257389390.0,1773645300,769756,1.0,2ae1fa58-3bb3-4e96-ad01-170d191fa552
1779257389391.0,1773645300,824174,3.0,45339c12-bfc6-45d2-bd2a-37799cbcb4a0
1779257389391.0,1773645300,1005939,1.0,cc16b24c-c056-44b5-a6a0-a8d786aa6221
1779257389391.0,1773645300,1054254,3.0,5e57abeb-9216-4eb3-866f-b930ea705718
1779257389392.0,1773645300,1412568,1.0,39aa8ac6-434f-493a-92a3-f273677207a5
1779257390857.0,1773645360,769756,1.0,2ae1fa58-3bb3-4e96-ad01-170d191fa552
1779257390858.0,1773645360,824174,3.0,45339c12-bfc6-45d2-bd2a-37799cbcb4a0
1779257390858.0,1773645360,1005939,1.0,cc16b24c-c056-44b5-a6a0-a8d786aa6221
1779257390859.0,1773645360,1054254,3.0,5e57abeb-9216-4eb3-866f-b930ea705718
1779257390859.0,1773645360,1412568,1.0,39aa8ac6-434f-493a-92a3-f273677207a5
1779257391606.0,1773645420,74136,3.0,b5733d37-c2d7-4d70-bf78-885023a2e722
1779257391607.0,1773645420,769756,1.0,2ae1fa58-3bb3-4e96-ad01-170d191fa552
1779257391607.0,1773645420,824174,3.0,45339c12-bfc6-45d2-bd2a-37799cbcb4a0
1779257391608.0,1773645420,1005939,1.0,cc16b24c-c056-44b5-a6a0-a8d786aa6221
1779257391608.0,1773645420,1054254,3.0,5e57abeb-9216-4eb3-866f-b930ea705718
1779257391609.0,1773645420,1412568,1.0,39aa8ac6-434f-493a-92a3-f273677207a5
1779257392139.0,1773645480,74136,3.0,b5733d37-c2d7-4d70-bf78-885023a2e722
1779257392139.0,1773645480,769756,1.0,2ae1fa58-3bb3-4e96-ad01-170d191fa552
1779257392140.0,1773645480,824174,3.0,45339c12-bfc6-45d2-bd2a-37799cbcb4a0
1779257392140.0,1773645480,1005939,1.0,cc16b24c-c056-44b5-a6a0-a8d786aa6221
1779257392140.0,1773645480,1054254,3.0,5e57abeb-9216-4eb3-866f-b930ea705718
1779257392140.0,1773645480,1412568,1.0,39aa8ac6-434f-493a-92a3-f273677207a5
1779257392953.0,1773645540,74136,3.0,b5733d37-c2d7-4d70-bf78-885023a2e722
1779257392966.0,1773645540,769756,1.0,2ae1fa58-3bb3-4e96-ad01-170d191fa552
1779257392970.0,1773645540,824174,3.0,45339c12-bfc6-45d2-bd2a-37799cbcb4a0
1779257392993.0,1773645540,1005939,1.0,cc16b24c-c056-44b5-a6a0-a8d786aa6221
1779257392994.0,1773645540,1054254,3.0,5e57abeb-9216-4eb3-866f-b930ea705718
1779257392996.0,1773645540,1412568,1.0,39aa8ac6-434f-493a-92a3-f273677207a5
1779257393710.0,1773645600,74136,3.0,b5733d37-c2d7-4d70-bf78-885023a2e722
1779257393711.0,1773645600,769756,1.0,2ae1fa58-3bb3-4e96-ad01-170d191fa552
1779257393711.0,1773645600,824174,3.0,45339c12-bfc6-45d2-bd2a-37799cbcb4a0
